Buyer_County,Buyer_State,Year,Total_dosage_unit,FIPS,FIPS_year,Prescription_rate,Population,Avgdosage,Prescription_trend,Distributor_dosage,Overdose_death,percent_male,unmployment_rate,mean_income
Monongalia,WV,2012,4275790,54061,2012-54061,91.3,96417,44.34684755,1,NA,10,0.509737671,5.2,39532
Monroe,FL,2006,4371975,12087,2006-12087,110.2,73793,59.24647324,0,NA,13,0.532440424,2.4,52069
Monroe,FL,2007,4831760,12087,2007-12087,114.4,72906,66.27383206,0,NA,18,0.531595264,3.1,60642
Monroe,FL,2008,5176900,12087,2008-12087,120.3,72730,71.17970576,0,NA,NA,0.533601871,4.7,52443
Monroe,FL,2009,5875890,12087,2009-12087,122.5,74024,79.37817465,0,NA,NA,0.519428689,7.2,49721
Monroe,FL,2010,5814850,12087,2010-12087,116,73065,79.58461644,0,NA,NA,0.537375971,7.8,50619
Monroe,FL,2011,5623310,12087,2011-12087,110.3,73068,76.95995511,0,NA,NA,0.51638623,7,51524
Monroe,FL,2012,4476130,12087,2012-12087,99,73475,60.92044913,0,NA,NA,0.534053389,5.7,53637
Montgomery,MD,2006,33087365,24031,2006-24031,38.9,926492,35.71252099,1,NA,26,0.481536393,3.4,87624
Montgomery,MD,2007,37516589,24031,2007-24031,40.1,931694,40.26707159,1,NA,28,0.480968788,3.1,91835
Montgomery,MD,2008,40541249,24031,2008-24031,41.7,942748,43.00327235,1,NA,27,0.481984474,4,94319
Montgomery,MD,2009,44474245.5,24031,2009-24031,40.3,946172,47.00439825,1,NA,26,0.484512145,6.7,94420
Montgomery,MD,2010,47768704,24031,2010-24031,43.3,947230,50.42988926,1,NA,20,0.480344764,5.6,89155
Montgomery,MD,2011,49727986,24031,2011-24031,42.1,959738,51.81412636,1,NA,23,0.480748519,5.3,92909
Montgomery,MD,2012,48445736,24031,2012-24031,42,974824,49.69690529,1,NA,33,0.481542417,5.2,94965
Morgan,OH,2006,914400,39115,2006-39115,55.9,15189,60.20146158,1,NA,NA,NA,7.2,NA
Morgan,OH,2007,997600,39115,2007-39115,42.3,15175,65.73970346,1,NA,NA,NA,7.8,NA
Morgan,OH,2008,1120000,39115,2008-39115,53,15104,74.15254237,1,NA,NA,NA,8.7,NA
Morgan,OH,2009,1186030,39115,2009-39115,48.2,14495,81.82338737,1,NA,NA,NA,12.7,NA
Morgan,OH,2010,1123970,39115,2010-39115,53,15113,74.37107126,1,NA,NA,NA,13.3,NA
Morgan,OH,2011,1250200,39115,2011-39115,50.4,15087,82.86604361,1,NA,NA,NA,11.4,NA
Morgan,OH,2012,1310370,39115,2012-39115,46.4,15042,87.11408057,1,NA,NA,NA,9.9,NA
Morrow,OH,2006,630040,39117,2006-39117,44,34561,18.22979659,1,NA,NA,NA,7.2,NA
Morrow,OH,2007,679000,39117,2007-39117,47.3,34937,19.43498297,1,NA,NA,NA,7.4,NA
Morrow,OH,2008,760300,39117,2008-39117,48.5,34877,21.7994667,1,NA,NA,NA,8.6,NA
Morrow,OH,2009,846970,39117,2009-39117,49.1,34435,24.59619573,1,NA,NA,NA,14.5,NA
Morrow,OH,2010,934120,39117,2010-39117,53.7,34815,26.83096367,1,NA,NA,NA,11.4,NA
Morrow,OH,2011,987710,39117,2011-39117,55.3,34880,28.31737385,1,NA,NA,NA,10.1,NA
Morrow,OH,2012,987220,39117,2012-39117,58.7,34895,28.29115919,1,NA,NA,NA,8.1,NA
Muskingum,OH,2006,3644600,39119,2006-39119,130.7,86023,42.36773886,0,NA,NA,0.479767779,7,36047
Muskingum,OH,2007,4070420,39119,2007-39119,138.8,85939,47.36406055,0,22078,NA,0.47615811,7.2,40702
Muskingum,OH,2008,4608650,39119,2008-39119,119.5,85874,53.66758274,0,NA,NA,0.478051876,8.8,41569
Muskingum,OH,2009,5305222,39119,2009-39119,127.8,85099,62.34176665,0,NA,NA,0.478075962,14.3,36989
Muskingum,OH,2010,5681600,39119,2010-39119,131.9,85951,66.10277949,0,NA,NA,0.485872165,12.6,40894
Muskingum,OH,2011,6069974,39119,2011-39119,131.7,85997,70.58355524,0,NA,NA,0.48075652,10.9,38259
Muskingum,OH,2012,6016480,39119,2012-39119,125,85996,69.96232383,0,47400,NA,0.48901687,9.2,39266
Nassau,FL,2006,2939000,12089,2006-12089,101.7,67823,43.33338248,0,NA,NA,0.498973121,4.1,55925
Nassau,FL,2007,3377170,12089,2007-12089,104.3,69969,48.26666095,0,NA,NA,0.496932067,5.3,55978
Nassau,FL,2008,3951860,12089,2008-12089,109.9,71557,55.22674232,0,NA,10,0.492661273,8.4,59634
Nassau,FL,2009,4426300,12089,2009-12089,114.6,67977,65.11467114,0,NA,NA,0.485079914,11.9,49830
Nassau,FL,2010,4755880,12089,2010-12089,119,71099,66.89095487,0,NA,NA,0.495311203,10.6,60729
Nassau,FL,2011,5399760,12089,2011-12089,123.8,72379,74.60395971,0,NA,NA,0.494898578,9.6,52466
Nassau,FL,2012,5228890,12089,2012-12089,123.1,73303,71.33255119,0,NA,16,0.494981844,8,53230
Nelson,VA,2006,239200,51125,2006-51125,32.2,14809,16.15233979,1,NA,NA,NA,4.5,NA
Nelson,VA,2007,284030,51125,2007-51125,36.6,14993,18.94417395,1,NA,NA,NA,4.1,NA
Nelson,VA,2008,327600,51125,2008-51125,38.5,15050,21.76744186,1,NA,NA,NA,5.4,NA
Nelson,VA,2009,342880,51125,2009-51125,36.3,15204,22.55196001,1,NA,NA,NA,7.7,NA
Nelson,VA,2010,347900,51125,2010-51125,35.4,14989,23.21035426,1,NA,NA,NA,7.1,NA
Nelson,VA,2011,385090,51125,2011-51125,33.1,15049,25.58907569,1,NA,NA,NA,6.3,NA
Nelson,VA,2012,501700,51125,2012-51125,36.2,15000,33.44666667,1,NA,NA,NA,5.8,NA
New Kent,VA,2006,321100,51127,2006-51127,61.4,16680,19.25059952,1,NA,NA,NA,4.2,NA
New Kent,VA,2007,320300,51127,2007-51127,60.6,17254,18.56381129,1,NA,NA,NA,4.3,NA
New Kent,VA,2008,305700,51127,2008-51127,56.4,17728,17.24390794,1,NA,NA,NA,5.7,NA
New Kent,VA,2009,338930,51127,2009-51127,57.7,17137,19.77767404,1,NA,NA,NA,8.7,NA
New Kent,VA,2010,369200,51127,2010-51127,64.3,17655,20.91192297,1,NA,NA,NA,7.2,NA
New Kent,VA,2011,443210,51127,2011-51127,68.4,18086,24.50569501,1,NA,NA,NA,6.4,NA
New Kent,VA,2012,467040,51127,2012-51127,72.8,18460,25.30010834,1,NA,NA,NA,5.6,NA
Newport News City,VA,2006,3435060,51700,2006-51700,67.6,183581,18.71141349,1,NA,17,0.47401013,5.2,44226
Newport News City,VA,2007,3746060,51700,2007-51700,70.1,182528,20.5232074,1,NA,NA,0.478786289,4.1,45359
Newport News City,VA,2008,3879290,51700,2008-51700,75.1,181287,21.39861104,1,NA,NA,0.473983097,5.2,49664
Newport News City,VA,2009,4100860,51700,2009-51700,76.8,192635,21.28823942,1,NA,18,0.474908372,6.4,49554
Newport News City,VA,2010,4259690,51700,2010-51700,78,181822,23.42780302,1,NA,11,0.48219266,8.3,50937
Newport News City,VA,2011,4739030,51700,2011-51700,76.3,181009,26.18118436,1,NA,NA,0.479079789,8.2,48976
Newport News City,VA,2012,4908140,51700,2012-51700,79.6,180831,27.14213824,1,NA,10,0.484401802,7.5,47476
Nicholas,WV,2006,1939200,54067,2006-54067,181.5,26205,74.00114482,0,NA,NA,NA,4.2,NA
Nicholas,WV,2007,2125050,54067,2007-54067,193.1,26130,81.326062,0,NA,NA,NA,3.7,NA
Nicholas,WV,2008,2408050,54067,2008-54067,201.9,26138,92.12831892,0,NA,NA,NA,4.3,NA
Nicholas,WV,2009,2661180,54067,2009-54067,197,26084,102.0234627,0,NA,NA,NA,7.6,NA
Nicholas,WV,2010,2844260,54067,2010-54067,213,26189,108.6051396,0,NA,NA,NA,10,NA
Nicholas,WV,2011,3145580,54067,2011-54067,229.6,26208,120.0236569,0,NA,14,NA,9.1,NA
Nicholas,WV,2012,3041380,54067,2012-54067,203.7,26201,116.0787756,0,NA,12,NA,9.3,NA
Noble,OH,2006,380100,39121,2006-39121,61.5,14616,26.00574713,1,NA,NA,NA,4.9,NA
Noble,OH,2007,434880,39121,2007-39121,68.4,14614,29.75776653,1,NA,NA,NA,5,NA
Noble,OH,2008,599190,39121,2008-39121,76.6,14653,40.89196752,1,NA,NA,NA,7.1,NA
Noble,OH,2009,723400,39121,2009-39121,74.9,14242,50.79342789,1,NA,NA,NA,13.9,NA
Noble,OH,2010,620220,39121,2010-39121,72.2,14634,42.38212382,1,NA,NA,NA,16,NA
Noble,OH,2011,619890,39121,2011-39121,50.2,14658,42.29021695,1,NA,NA,NA,13.3,NA
Noble,OH,2012,673190,39121,2012-39121,38.3,14643,45.9735027,1,NA,NA,NA,11,NA
Norfolk City,VA,2006,3644740,51710,2006-51710,49.3,243406,14.9739119,1,NA,14,0.512094521,6.3,40230
Norfolk City,VA,2007,4024730,51710,2007-51710,54.8,241248,16.68295696,1,NA,29,0.506165508,6.3,40701
Norfolk City,VA,2008,4349930,51710,2008-51710,62.4,241201,18.03446089,1,NA,10,0.506873879,7.3,40416
Norfolk City,VA,2009,4614510,51710,2009-51710,65.4,236071,19.54712777,1,NA,14,0.50507215,13.3,42741
Norfolk City,VA,2010,4941370,51710,2010-51710,63.1,242143,20.40682572,1,NA,10,0.51850618,8.8,41613
Norfolk City,VA,2011,5737150,51710,2011-51710,68.6,241943,23.71281666,1,NA,26,0.515360964,8.3,43108
Norfolk City,VA,2012,6245670,51710,2012-51710,73.7,243056,25.69642387,1,NA,21,0.520428673,7.6,42644
Northampton,VA,2006,461200,51131,2006-51131,107.6,12776,36.0989355,0,NA,NA,NA,4.2,NA
Northampton,VA,2007,550210,51131,2007-51131,125.4,12649,43.49830026,0,NA,NA,NA,3.9,NA
Northampton,VA,2008,564150,51131,2008-51131,134.6,12586,44.82361354,0,NA,NA,NA,5.5,NA
Northampton,VA,2009,583730,51131,2009-51131,109.5,13422,43.49053792,0,NA,NA,NA,8,NA
Northampton,VA,2010,578820,51131,2010-51131,106.3,12572,46.04040725,0,NA,NA,NA,8.5,NA
Northampton,VA,2011,590530,51131,2011-51131,114.9,12493,47.26887057,0,NA,NA,NA,8.9,NA
Northampton,VA,2012,503850,51131,2012-51131,125.2,12408,40.60686654,0,NA,NA,NA,9.3,NA
Northumberland,VA,2006,177000,51133,2006-51133,30.3,12430,14.23974256,1,NA,NA,NA,3.1,NA
Northumberland,VA,2007,183200,51133,2007-51133,33.3,12466,14.69597305,1,NA,NA,NA,3.2,NA
Northumberland,VA,2008,177800,51133,2008-51133,33.5,12496,14.22855314,1,NA,NA,NA,4.6,NA
Northumberland,VA,2009,182400,51133,2009-51133,31.4,12890,14.15050427,1,NA,NA,NA,7.7,NA
Northumberland,VA,2010,189100,51133,2010-51133,29.8,12419,15.22666881,1,NA,NA,NA,8.7,NA
Northumberland,VA,2011,195500,51133,2011-51133,34.1,12431,15.726812,1,NA,NA,NA,9,NA
Northumberland,VA,2012,228070,51133,2012-51133,36.1,12389,18.40907256,1,NA,NA,NA,8.2,NA
Norton City,VA,2006,912900,51720,2006-51720,251.6,3825,238.6666667,0,NA,NA,NA,2.4,NA
Norton City,VA,2007,1051790,51720,2007-51720,257.6,3869,271.8506074,0,NA,NA,NA,2.3,NA
Norton City,VA,2008,1083060,51720,2008-51720,296,3861,280.5128205,0,NA,NA,NA,3,NA
Norton City,VA,2009,1211860,51720,2009-51720,300.9,3688,328.5954447,0,NA,NA,NA,5.2,NA
Norton City,VA,2010,1262700,51720,2010-51720,361.6,3886,324.9356665,0,NA,NA,NA,7.3,NA
Norton City,VA,2011,1361170,51720,2011-51720,412,3934,346.0015252,0,NA,NA,NA,7,NA
Norton City,VA,2012,1380030,51720,2012-51720,570.1,3971,347.5270713,0,NA,NA,NA,7.7,NA
Nottoway,VA,2006,339150,51135,2006-51135,55.6,15719,21.57579999,1,NA,NA,NA,4.7,NA
Nottoway,VA,2007,407360,51135,2007-51135,61.5,15799,25.78391037,1,NA,NA,NA,5.1,NA
Nottoway,VA,2008,435900,51135,2008-51135,61.9,15847,27.50678362,1,NA,NA,NA,6.9,NA
Nottoway,VA,2009,439800,51135,2009-51135,68.3,15790,27.85307156,1,NA,NA,NA,11.8,NA
Nottoway,VA,2010,470200,51135,2010-51135,81.1,15819,29.72374992,1,NA,NA,NA,7.6,NA
Nottoway,VA,2011,504200,51135,2011-51135,82.9,15845,31.82076365,1,NA,NA,NA,7.2,NA
Nottoway,VA,2012,502900,51135,2012-51135,86.1,15875,31.67874016,1,NA,NA,NA,6.4,NA
Ohio,WV,2006,1637700,54069,2006-54069,107.6,44925,36.45409015,0,NA,NA,NA,5.6,NA
Ohio,WV,2007,1928200,54069,2007-54069,116.5,44714,43.12295925,0,94348980,NA,NA,5.7,NA
Ohio,WV,2008,2078320,54069,2008-54069,123.3,44469,46.73637815,0,134466990,NA,NA,5.9,NA
Ohio,WV,2009,2227400,54069,2009-54069,130.4,44365,50.20624366,0,110178630,NA,NA,10.2,NA
Ohio,WV,2010,2291150,54069,2010-54069,130.3,44582,51.39181733,0,186005770,NA,NA,7.9,NA
Ohio,WV,2011,2557620,54069,2011-54069,127.7,44452,57.53666877,0,213686910,NA,NA,7.3,NA
Ohio,WV,2012,2615540,54069,2012-54069,121.7,44307,59.0322071,0,216004150,NA,NA,6.4,NA
Okaloosa,FL,2006,5924180,12091,2006-12091,117.2,184071,32.18421153,0,NA,22,0.496397491,3.1,54422
Okaloosa,FL,2007,6628600,12091,2007-12091,116.1,182677,36.28590353,0,NA,21,0.499517904,3.8,55543
Okaloosa,FL,2008,6798830,12091,2008-12091,117.2,181752,37.40718121,0,NA,14,0.489228851,6,56088
Okaloosa,FL,2009,7002949,12091,2009-12091,120.3,180955,38.6999475,0,NA,15,0.493828198,10.4,49207
Okaloosa,FL,2010,7265350,12091,2010-12091,127.5,182076,39.90284277,0,NA,13,0.505870701,8.4,51529
Okaloosa,FL,2011,7760940,12091,2011-12091,124.3,181973,42.6488545,0,NA,13,0.49696428,7.8,49158
Okaloosa,FL,2012,7614060,12091,2012-12091,102.7,183400,41.51613959,0,NA,18,0.503227537,6.7,52787
Okeechobee,FL,2006,1722920,12093,2006-12093,100.5,39668,43.43349803,0,NA,NA,NA,3.4,NA
Okeechobee,FL,2007,1868040,12093,2007-12093,101.8,39840,46.88855422,0,NA,NA,NA,4.3,NA
Okeechobee,FL,2008,1980520,12093,2008-12093,100.1,39968,49.55264211,0,NA,NA,NA,6.5,NA
Okeechobee,FL,2009,2277420,12093,2009-12093,108.3,39936,57.02674279,0,NA,NA,NA,11.2,NA
Okeechobee,FL,2010,2847320,12093,2010-12093,119.6,39883,71.39182108,0,NA,NA,NA,12.6,NA
Okeechobee,FL,2011,2688530,12093,2011-12093,117.4,39978,67.25023763,0,NA,NA,NA,11.9,NA
Okeechobee,FL,2012,2195070,12093,2012-12093,117,39779,55.1816285,0,NA,NA,NA,10,NA
Orange,FL,2006,24990202,12095,2006-12095,62,1083429,23.06584188,1,167208205,76,0.4983862,3.7,48986
Orange,FL,2007,27246955,12095,2007-12095,63,1100663,24.75503855,1,159549810,86,0.498641326,4.4,51101
Orange,FL,2008,33481623,12095,2008-12095,64.1,1115525,30.01422917,1,186664330,90,0.497997299,6.8,50750
Orange,FL,2009,45483344,12095,2009-12095,66,1062344,42.8141393,1,192161510,105,0.497639165,10.7,46897
Orange,FL,2010,63584821,12095,2010-12095,68.2,1116094,56.97084744,1,189562730,124,0.492899522,10.8,45140
Orange,FL,2011,59776951,12095,2011-12095,62.7,1133087,52.75583517,1,209466910,124,0.493100289,9.8,44732
Orange,FL,2012,46065762,12095,2012-12095,58,1153795,39.92543043,1,241845700,107,0.492488983,8.2,45624
Osceola,FL,2006,4759415,12097,2006-12097,63.7,242081,19.66042358,1,NA,15,0.498055686,3.9,44951
Osceola,FL,2007,5413040,12097,2007-12097,62.8,253722,21.3345315,1,NA,25,0.498278052,5,48332
Osceola,FL,2008,6497345,12097,2008-12097,65.4,261746,24.82309185,1,NA,17,0.496795309,7.7,45972
Osceola,FL,2009,10709695,12097,2009-12097,74.8,254739,42.04183498,1,NA,12,0.500129334,11.9,42753
Osceola,FL,2010,12381210,12097,2010-12097,80.4,258531,47.89062047,1,NA,24,0.489124916,12.5,42413
Osceola,FL,2011,9674240,12097,2011-12097,72.6,265328,36.46143641,1,NA,35,0.492665563,11.3,41040
Osceola,FL,2012,7785730,12097,2012-12097,74.3,272355,28.58669751,1,NA,23,0.495623069,9.5,42915
Ottawa,OH,2006,913500,39123,2006-39123,63.6,41641,21.93751351,1,NA,NA,NA,7.4,NA
Ottawa,OH,2007,993500,39123,2007-39123,65.5,41690,23.83065483,1,NA,NA,NA,7.3,NA
Ottawa,OH,2008,1105830,39123,2008-39123,69.6,41554,26.61187852,1,NA,NA,NA,8.5,NA
Ottawa,OH,2009,1311150,39123,2009-39123,74.6,41132,31.87664106,1,NA,NA,NA,13.5,NA
Ottawa,OH,2010,1445660,39123,2010-39123,79.4,41553,34.79074916,1,NA,NA,NA,12.3,NA
Ottawa,OH,2011,1538370,39123,2011-39123,78.5,41508,37.06201214,1,NA,NA,NA,11.1,NA
Ottawa,OH,2012,1482160,39123,2012-39123,83.6,41445,35.76209434,1,NA,NA,NA,9.5,NA
Page,VA,2006,781700,51139,2006-51139,67,24045,32.50987731,1,NA,NA,NA,5.5,NA
Page,VA,2007,917270,51139,2007-51139,74.1,24222,37.86929238,1,NA,NA,NA,5.7,NA
Page,VA,2008,1128180,51139,2008-51139,81.3,24208,46.60360212,1,NA,NA,NA,6.6,NA
Page,VA,2009,1224330,51139,2009-51139,87,24026,50.95854491,1,NA,NA,NA,10.6,NA
Page,VA,2010,1288900,51139,2010-51139,84.3,24116,53.44584508,1,NA,NA,NA,11.6,NA
Page,VA,2011,1486690,51139,2011-51139,85.2,24101,61.68582217,1,NA,NA,NA,11.1,NA
Page,VA,2012,1347980,51139,2012-51139,109.9,24038,56.07704468,0,NA,NA,NA,10.2,NA
Palm Beach,FL,2006,39844092,12099,2006-12099,73.7,1284489,31.01941083,1,288267400,70,0.48765515,3.4,51677
Palm Beach,FL,2007,49242857,12099,2007-12099,77.1,1286586,38.27405008,1,245855900,100,0.488477643,4.2,53453
Palm Beach,FL,2008,58697560,12099,2008-12099,81.9,1294938,45.32847132,1,269353300,90,0.4873717,6.6,52700
Palm Beach,FL,2009,73583623,12099,2009-12099,82.7,1268601,58.00375611,1,268334400,72,0.488819094,10.8,49580
Palm Beach,FL,2010,75111539,12099,2010-12099,83,1299356,57.80674349,1,293603400,102,0.483810566,11,49879
Palm Beach,FL,2011,53356565,12099,2011-12099,76.1,1309401,40.74883477,1,347608200,62,0.483973406,10,48953
Palm Beach,FL,2012,40516732,12099,2012-12099,66.9,1324085,30.59979684,1,143562640,56,0.483735519,8.5,51278
Pasco,FL,2006,24485730,12101,2006-12101,110.2,439529,55.70902034,0,NA,30,0.482358926,3.7,41939
Pasco,FL,2007,25382774,12101,2007-12101,120.9,453579,55.96108726,0,NA,47,0.483783755,4.6,44526
Pasco,FL,2008,26670900,12101,2008-12101,111.2,461313,57.81519272,0,9883.6,47,0.48304984,6.9,42212
Pasco,FL,2009,28974503,12101,2009-12101,115.8,453933,63.82991102,0,NA,44,0.486927322,11.3,40154
Pasco,FL,2010,33668598,12101,2010-12101,120.3,456514,73.75151255,0,NA,74,0.481482914,11.9,42220
Pasco,FL,2011,32743162,12101,2011-12101,118.3,461898,70.88829568,0,NA,57,0.486323498,10.8,40766
Pasco,FL,2012,23488470,12101,2012-12101,102.5,465276,50.48287468,0,NA,37,0.487836715,9,42704
Patrick,VA,2006,550560,51141,2006-51141,74.6,18766,29.33816477,1,NA,NA,NA,2.6,NA
Patrick,VA,2007,667200,51141,2007-51141,99.6,18748,35.58779603,0,NA,NA,NA,2.4,NA
Patrick,VA,2008,769200,51141,2008-51141,101.6,18677,41.18434438,0,NA,NA,NA,3.4,NA
Patrick,VA,2009,825500,51141,2009-51141,101,18755,44.01492935,0,NA,NA,NA,6.3,NA
Patrick,VA,2010,911650,51141,2010-51141,78.7,18643,48.90039157,1,NA,NA,NA,12.7,NA
Patrick,VA,2011,943140,51141,2011-51141,72.8,18573,50.78016476,1,NA,NA,NA,10.8,NA
Patrick,VA,2012,914330,51141,2012-51141,81.1,18513,49.38853778,1,NA,NA,NA,9.1,NA
Paulding,OH,2006,250800,39125,2006-39125,46,19748,12.70002026,1,NA,NA,NA,5.8,NA
Paulding,OH,2007,292800,39125,2007-39125,47,19735,14.83658475,1,NA,NA,NA,6.1,NA
Paulding,OH,2008,330300,39125,2008-39125,46.7,19670,16.79206914,1,NA,NA,NA,7.1,NA
Paulding,OH,2009,357400,39125,2009-39125,47.8,19186,18.62816637,1,NA,NA,NA,11.1,NA
Paulding,OH,2010,394190,39125,2010-39125,51,19679,20.03099751,1,NA,NA,NA,12.6,NA
Paulding,OH,2011,421010,39125,2011-39125,54.4,19615,21.46367576,1,NA,NA,NA,9.8,NA
Paulding,OH,2012,443620,39125,2012-39125,54.3,19522,22.72410614,1,NA,NA,NA,7.7,NA
Pendleton,WV,2006,163200,54071,2006-54071,70,7922,20.60085837,1,NA,NA,NA,7.8,NA
Pendleton,WV,2007,172300,54071,2007-54071,71.9,7792,22.112423,1,NA,NA,NA,7.3,NA
Pendleton,WV,2008,202500,54071,2008-54071,77.7,7761,26.09199845,1,NA,NA,NA,7.1,NA
Pendleton,WV,2009,221900,54071,2009-54071,81.6,7577,29.2859971,1,NA,NA,NA,11.9,NA
Pendleton,WV,2010,233910,54071,2010-54071,85.7,7773,30.09262833,1,NA,NA,NA,8.6,NA
Pendleton,WV,2011,253840,54071,2011-54071,83.1,7725,32.85954693,1,NA,NA,NA,7.2,NA
Pendleton,WV,2012,242060,54071,2012-54071,77.1,7666,31.5757892,1,NA,NA,NA,6.8,NA
Perry,OH,2006,1281000,39127,2006-39127,89.6,35430,36.15580017,1,NA,NA,NA,8.9,NA
Perry,OH,2007,1542000,39127,2007-39127,91.6,35582,43.33651846,1,NA,NA,NA,9.5,NA
Perry,OH,2008,1764990,39127,2008-39127,103.5,36150,48.82406639,0,NA,NA,NA,10.2,NA
Perry,OH,2009,2024500,39127,2009-39127,115.5,35080,57.71094641,0,NA,NA,NA,15.3,NA
Perry,OH,2010,2114530,39127,2010-39127,116.9,35843,58.99422481,0,NA,NA,NA,13.4,NA
Perry,OH,2011,2055950,39127,2011-39127,108.3,36024,57.07167444,0,NA,NA,NA,11.6,NA
Perry,OH,2012,1997260,39127,2012-39127,103.3,36086,55.34722607,0,NA,NA,NA,9.8,NA
Petersburg City,VA,2006,1037380,51730,2006-51730,93.2,32181,32.23579131,1,NA,NA,NA,4.4,NA
Petersburg City,VA,2007,1218950,51730,2007-51730,98.7,32318,37.71737112,1,NA,NA,NA,4.2,NA
Petersburg City,VA,2008,1291600,51730,2008-51730,124.9,32321,39.96163485,0,NA,NA,NA,5.2,NA
Petersburg City,VA,2009,1488420,51730,2009-51730,135.4,32845,45.31648653,0,NA,NA,NA,8.5,NA
Petersburg City,VA,2010,1589330,51730,2010-51730,137.3,32303,49.20069343,0,NA,NA,NA,14,NA
Petersburg City,VA,2011,1763970,51730,2011-51730,145.7,32337,54.54958716,0,NA,NA,NA,12.9,NA
Petersburg City,VA,2012,1853000,51730,2012-51730,157.1,32226,57.50015515,0,NA,NA,NA,12,NA
Pickaway,OH,2006,2234200,39129,2006-39129,101.8,54094,41.30217769,0,NA,NA,NA,5.2,NA
Pickaway,OH,2007,2369830,39129,2007-39129,99.2,55044,43.05337548,1,NA,NA,NA,5.3,NA
Pickaway,OH,2008,2545450,39129,2008-39129,99.6,55376,45.96666426,1,NA,NA,NA,6.3,NA
Pickaway,OH,2009,2600070,39129,2009-39129,102.2,53864,48.27101589,0,NA,NA,NA,10.2,NA
Pickaway,OH,2010,2693400,39129,2010-39129,98.2,55128,48.85720505,1,NA,NA,NA,10.6,NA
Pickaway,OH,2011,2724020,39129,2011-39129,95.9,55509,49.07348358,1,NA,10,NA,9.2,NA
Pickaway,OH,2012,2647840,39129,2012-39129,91.9,55795,47.45658213,1,NA,NA,NA,7.4,NA
Pike,OH,2006,1383460,39131,2006-39131,118.3,28590,48.38964673,0,NA,NA,NA,6,NA
Pike,OH,2007,1373560,39131,2007-39131,122,28645,47.95112585,0,NA,NA,NA,5.8,NA
Pike,OH,2008,1440320,39131,2008-39131,121.5,28763,50.07544415,0,NA,NA,NA,6.9,NA
Pike,OH,2009,1532930,39131,2009-39131,120.2,27855,55.03248968,0,NA,NA,NA,12.3,NA
Pike,OH,2010,1592500,39131,2010-39131,119.1,28674,55.53811816,0,NA,NA,NA,14.8,NA
Pike,OH,2011,1702400,39131,2011-39131,125.5,28685,59.34809134,0,NA,NA,NA,15.2,NA
Pike,OH,2012,1741460,39131,2012-39131,124.2,28652,60.77970124,0,NA,NA,NA,13,NA
Pinellas,FL,2006,60330740,12103,2006-12103,100.5,924182,65.28015045,0,1014456.1,61,0.479967287,3.7,41945
Pinellas,FL,2007,50893093,12103,2007-12103,100.9,918624,55.40144063,0,786560,68,0.480911496,4.8,44292
Pinellas,FL,2008,55866830,12103,2008-12103,105.7,916458,60.95950933,0,743500,68,0.481247116,7.6,45895
Pinellas,FL,2009,56242270,12103,2009-12103,104.5,915003,61.46676022,0,966800,80,0.481488164,11.8,43225
Pinellas,FL,2010,65173692,12103,2010-12103,106.2,918263,70.9749734,0,358900,98,0.479695523,10.8,42616
Pinellas,FL,2011,62256688,12103,2011-12103,105.2,916806,67.90606519,0,NA,74,0.47983536,9.7,42852
Pinellas,FL,2012,45762890,12103,2012-12103,94.4,917389,49.88384426,1,NA,69,0.479631919,8,44927
Pittsylvania,VA,2006,310300,51143,2006-51143,19.7,62586,4.957977823,1,NA,NA,NA,4.8,NA
Pittsylvania,VA,2007,343600,51143,2007-51143,22.2,62803,5.471076222,1,NA,NA,NA,4.6,NA
Pittsylvania,VA,2008,411200,51143,2008-51143,23.2,63472,6.478447189,1,NA,NA,NA,5.5,NA
Pittsylvania,VA,2009,478400,51143,2009-51143,23.5,61156,7.822617568,1,NA,NA,NA,8.9,NA
Pittsylvania,VA,2010,512200,51143,2010-51143,23.9,63147,8.111232521,1,NA,NA,NA,10.9,NA
Pittsylvania,VA,2011,621700,51143,2011-51143,22.9,63194,9.8379593,1,NA,NA,NA,9.1,NA
Pittsylvania,VA,2012,708970,51143,2012-51143,23.4,63318,11.196974,1,NA,NA,NA,7.8,NA
Pleasants,WV,2006,313200,54073,2006-54073,83.6,7670,40.83441982,1,NA,NA,NA,4.5,NA
Pleasants,WV,2007,348100,54073,2007-54073,63.2,7698,45.21953754,1,NA,NA,NA,4.3,NA
Pleasants,WV,2008,399300,54073,2008-54073,70.2,7702,51.84367697,1,NA,NA,NA,3.9,NA
Pleasants,WV,2009,447600,54073,2009-54073,98.4,7459,60.00804397,1,NA,NA,NA,7,NA
Pleasants,WV,2010,478860,54073,2010-54073,129.5,7664,62.48173278,0,NA,NA,NA,10.6,NA
Pleasants,WV,2011,508700,54073,2011-54073,150,7653,66.4706651,0,NA,NA,NA,9.8,NA
Pleasants,WV,2012,474620,54073,2012-54073,151,7630,62.20445609,0,NA,NA,NA,8.7,NA
Pocahontas,WV,2006,572100,54075,2006-54075,98.7,8938,64.00760797,1,NA,NA,NA,4.1,NA
Pocahontas,WV,2007,487490,54075,2007-54075,91.7,8851,55.07739239,1,NA,NA,NA,3.7,NA
Pocahontas,WV,2008,417700,54075,2008-54075,97.3,8807,47.42818213,1,NA,NA,NA,3.3,NA
